Created_time,URL,Name,Category,Price,Address,Date,OlxDelivery,Is_promoted,Author_from_data,Views,Auth_rating,Photos_number,Description
2021-12-19 22:51:33.642511,https://www.olx.ua/d/obyavlenie/xiaomi-fiil-t1-pro-miniatyurnye-naushniki-bt-5-2-anc-enc-iq-zaryadka-IDJPg70.html?sd=1#851aa1f4d9,Xiaomi Fiil T1 Pro - миниатюрные наушники BT 5.2  ANC+ENC  IQ зарядка,Аудиотехника » Наушники,2399,Краматорск,2021-12-19 16:15:56.443663,True,False,август 2015 г.,1453,Отлично,8,"Ещё много Bluetooth наушников и др. гаджетов у нас на сайте - https://fanatik.olx.ua
- - - - - - - - - - - - - - - - - - - - - - -- - - - - - - - - - - - - - - - - - - - - - -- - - - - - - - - - - - - - - -

Новые! Оригинальные!
Отправка Новой почтой по всей Украине, без предоплаты, в день заказа.
- - - - - - - - - - - - - - - - - - - - - - -- - - - - - - - - - - - - - - - - - - - - - -- - - - - - - - - - - - - - - -

Наушники запечатаны, в заводских пленках, не вскрывались.

Fiil T1 Pro - миниатюрные беспроводные TWS наушники с космическим Bluetooth 5.2, поддержкой беспроводной зарядки бокса, функциями активного шумоподавления ANC и ENC.

Fiil T1 Pro - это логическое развитие младших моделей Fiil T1X и Fiil T1XS.

Особенности:
- Версия Bluetooth 5.2
- ANC-технология шумоподавления
- ENC-технология шумоподавления
- Функция прозрачности
- IQ беспроводная зарядка кейса
- Автономность 6-7 часов + 32 часа зарядный кейс
- Сенсорное управление
- Качественное звучание

- Версия Bluetooth 5.2
В Fiil T1 Pro установлен блютуз чип космической версии 5.2, который обеспечит Вам идеальное стабильное соединение без обрывов связи с молниеносным подключением.

- ANC-технология шумоподавления
Bluetooth-наушники FIIL T1 Pro использует технологию ANC, которая гарантирует успешное устранение любого внешнего звука при прослушивании музыки. А технология ENC - при Вашем разговоре через гарнитуру.

- ENC-технология шумоподавления
Технология ENC - при устраняет шумы при Вашем разговоре через гарнитуру и делает Ваш голос особенно четким и громким.

- Функция прозрачности - при активации, микрофоны передают звук окружающего мира прямо Вам в уши без задержки. Удобно при необходимости перейти к общению, без извлечения наушников из уха.

- Автономность
6 часов прослушивания музыки - при включенном шумоподавлении ANC
7 часов прослушивания музыки - при выключенном шумоподавлении ANC
Вместе с зарядным кейсом - общее время звучания 32 часа.
У вас разрядился аккумулятор в неподходящее время? Знайте, что 5 минутная зарядка позволит вам слушать музыку в течение часа. 

- Сенсорное управление
Управление воспроизведением осуществляется с помощью небольшой сенсорной панели, что позволяет сделать все очень простым и интуитивно понятным. Таким образом, просто с помощью небольших прикосновений или жестов, можно перейти от прослушивания трека к ответу на звонок и др.

- Качественное звучание
Что касается качества звука этого гаджета, следует отметить, что размеры каждого внутреннего излучающего элемента составляют 6.1 миллиметра, а в качестве производственного элемента используется неодим. Это позволяет наушникам, например, быть совместимыми с Hi-Res. Кроме того, следует отметить, что частота отклика составляет от 15 Гц до 22 кГц, а чувствительность составляет 95 дБ.

Характеристики:
Номер модели: FIIL T1 Pro
Bluetooth  V5.2 
Позиционирования: TWS наушники с двойным активным шумоподавлением
Сенсорное управление: Да
Активное шумоподавление: Да
Время работы: 6 часов прослушивания при полной зарядке
Зарядный чехол: может полностью заряжать наушники 4 раза
Быстрая зарядка: 5 минут в кейсе = 1 час прослушивания музыки
Водонепроницаемость IPX5 (защита от дождя и пота)
Зарядка: быстрая зарядка

Список упаковок:
2 * Bluetooth наушники
1 * чехол для зарядки
1 * USB кабель
1 * Руководство пользователя
3 * чашки для наушников (S,M,L размер)
2 * амбушюры

Смотрите все мои объявления - много разных и интересных bluetooth наушников.
Кнопка ""Другие объявления автора"" справа, под ценой.
Продаю на OLX с августа 2015 года."
2021-12-19 22:51:36.907923,https://www.olx.ua/d/obyavlenie/xiaomi-mi-max-3-32-IDNFNfI.html?sd=1#851aa1f4d9,Xiaomi Mi Max 3/32,Телефоны и аксессуары » Мобильные телефоны / смартфоны,1200,Качкаровка,2021-12-19 16:15:33.643107,True,False,август 2019 г.,64,нет ни одного отзыва,2,"Смартфон полностью в рабочем состоянии,менялась АКБ в сервисе 3 месяца назад,всё вопросы в л.с.продажа в связи с покупкой нового."
2021-12-19 22:51:39.576668,https://www.olx.ua/d/obyavlenie/poco-x3-nfc-smartfon-IDNFNfx.html?sd=1#851aa1f4d9,Poco X3 NFC Смартфон,Телефоны и аксессуары » Мобильные телефоны / смартфоны,5000,"Донецк, Будённовский",2021-12-19 16:15:36.908369,True,False,апрель 2016 г.,нет просмотров,нет ни одного отзыва,4,POCO X3 NFC Cobalt Blue 6GB RAM 64GB ROM Телефон в отличном состоянии был куплен в августе 21 года в пользовании не был.
2021-12-19 22:51:42.417058,https://www.olx.ua/d/obyavlenie/redmi-note-9pro-6-64-prodam-noviy-zaschitnoe-steklo-komplekt-IDK13LS.html?sd=1#851aa1f4d9,Redmi Note 9Pro 6/64 Продам новий защитное стекло комплект,Телефоны и аксессуары » Мобильные телефоны / смартфоны,5000,"Кропивницкий, Фортечный",2021-12-19 16:14:39.577165,True,False,апрель 2020 г.,нет просмотров,нет ни одного отзыва,5,"Идеальное состояние купил месяц назад 6400, Цвет серий память 6/64. Защитное стекло наклеено 5D. Силиконовый чехол,быстрая зарядка за 1,5 часа. Документы,коробка. Брал на подарок. Перешли на айфон. Пользовались неделю. Теперь лежит в коробке без дела. Олх доставка. Или полная оплата. Гарантийный талон. Чек на 6400 что покупался все есть брался в официальном магазе ксиоми."
2021-12-19 22:52:00.116323,https://www.olx.ua/d/obyavlenie/mashinka-dlya-strizhki-xiaomi-enchen-sharp-3s-new-IDHIEhG.html?sd=1#851aa1f4d9;promoted,Машинка для стрижки Xiaomi ENCHEN Sharp 3S NEW,"Индивидуальный уход » Бритвы, эпиляторы, машинки для стрижки",800,"Киев, Оболонский",2021-12-19 16:48:43.116988,True,True,май 2010 г.,11213,Отлично,8,"машинка для стрижки Xiaomi ENCHEN Sharp 3S - мощная скоростная машинка для качественной стрижки с высокой автономностью работы.

Есть в наличии. 

Отправляем 2 раза в день без выходных.

Для приобретения товара нажмите на кнопку ""Купить с доставкой"".

Можете также сразу заказывать через Олх-доставку.

Представляем новинку от известного бренда качественная машинка для стрижки Xiaomi ENCHEN Sharp 3S — это инновационная машинка для стрижки, с помощью которой вы сможете самостоятельно быстро и в любой момент, экономя время и деньги, сделать стрижку себе и всем членам вашей семьи, а может быть и коллегам на работе :) 

Отлично зарекомендовала себя своей надежностью не только при использовании в домашних условиях, а и при больших нагрузках в парихмахерских.

Режущая головка изготовлена из Мартенситной стали марки «Blade grade», которая отличается высоким показателем прочности, твердости и долговечности, а также повышенной устойчивостью при усиленных механических воздействиях по сравнению с обычной нержавеющей сталью.

Широкий диапазон среза волос — от 1 мм до 20 мм. 
Шаг всего 0,5 мм. - Xiaomi удалось воплотить невероятную точность и минимальный шаг, какого нет ни в одной машинке.
В комплекте 2 насадки:
- насадка А: от 1 до 10 мм с шагом 0,5 мм.
- насадка В: от 11 до 20 мм с шагом 0,5 мм.

Шнур 1,5 метра.

При работе используется мощный тихий мотор со скоростью вращения 7300 об/мин (подойдет для густых волос). При этом даже в турборежиме машинка практически не нагревается. 

Встроенный аккумулятор 600 mAh.
Время зарядки всего 1,5-2 часа.
Время непрерывной работы 3 часа.

Обратите внимание, что блок зарядки не должен превышать:
Номинальное напряжение зарядки 5 Вольт
Номинальная мощность 3 Вт.

Теперь Вы можете постричься самостоятельно, не тратя при этом много времени, сил и денег. 

В машинка для стрижки XiaoMi ENCHEN Sharp 3S уделили большое внимание безопасности режущей головки, которая прикасается к коже сделав все зубцы округленными. Благодаря этому дополнительно обеспечивается комфорт при стрижке.

Благодаря удобству в использовании, машинка для стрижки волос XiaoMi ENCHEN Sharp 3S станет просто незаменимой в повседневной жизни. 
Корпус машинка для стрижки XiaoMI выглядит привлекательно и удобно размещается в руке. Среди дополнительных аксессуаров – расческа, масло и щетка для чистки машинки.

Комплектация: Машинка для стрижки XiaoMi ENCHEN Sharp 3S, две насадки, USB-кабель питания, щеточка, инструкция.

Размер машинка для стрижки XiaoMi ENCHEN Sharp 3S
4,5 см х 18 см

Также смотрите другие новинки XIAOMI у нас в объявлениях.

Купить машинку для стрижки Xiaomi Есть возможно с помощью безопасной доставки для клиента от ОЛХ через кнопку ""Купить с доставкой"". В этом случае деньги у Вас на карте блокируются и перечисляются мне только после того, как вы заберете посылку на Новой почте."
Created_time,URL,Name,Category,Price,Address,Date,OlxDelivery,Is_promoted,Author_from_data,Views,Auth_rating,Photos_number,Description
Created_time,URL,Name,Category,Price,Address,Date,OlxDelivery,Is_promoted,Author_from_data,Views,Auth_rating,Photos_number,Description
2021-12-19 23:02:05.101531,https://www.olx.ua/d/obyavlenie/xiaomi-redmi-5-plus-IDNG0Sj.html?sd=1#d677f163fe,Xiaomi Redmi 5 Plus,Телефоны и аксессуары » Мобильные телефоны / смартфоны,3000,Борзенцев,2021-12-19 22:55:01.234753,True,False,август 2019 г.,1,нет ни одного отзыва,,"Прoдаю смартфoн Хiаоmi Rеdmi 5 Рlus в cвязи с пoкупкой болeе дoрогогo мoбильнoгo уcтpойства. Tелефон в отличнoм cостоянии, нa нём нe играли в игры, пoэтому прoцесcop живой и нет пoдвисаний. 

Паpаметры:
Пaмять: 3/32 Гб
8-ми ядeрный
Andrоid 8.1
Слот coвмещенный (кaрта памяти и двe cим-кapты)
Диcплей: 5.99
Pазpешeние: 1080х2160
Батарея: 4000 mА
Камеры: 12МР и 5МР (фото и видео у него на достойном уровне, чисто пишет звук). Отлично работает съемка Full hd в 60 fрs
Сотовая связь 4G+
Есть разблокировка по отпечатку пальца
Поддерживает быструю зарядку, за первые 10-15 минут заряжается на 40-50%.

Комплектация:
Зарядное устройство. 
Коробка. 
Использовался с защитным стеклом. 
Чехол в подарок. 
Не вскрывался. 
Все детали в рабочем состоянии"
2021-12-19 23:02:07.631920,https://www.olx.ua/d/obyavlenie/zaschitnoe-steklo-mocolo-dlya-samsung-s10-plus-IDNG0OH.html?sd=1#d677f163fe,"Защитное стекло ""Mocolo"" для Samsung s10 plus",Телефоны и аксессуары » Аксессуары для телефонов,600,"Житомир, Богунский",2021-12-19 22:53:05.102043,True,False,сентябрь 2013 г.,1,нет ни одного отзыва,1,"Продам два защитных стекла ""MOCOLO"" для Samsung s 10 plus
Стекло закруглено по краям, как и сам экран смартфона, оно обеспечивает полную защиту экрана. А край стекла имеет 3D закругление, это обезопасит Ваши руки от неприятных ощущений при соприкосновении с острыми краями. В случае, если защитное стекло разобьется, то его специальная технология не позволит разлететься мелким осколкам и тем самым не поранит Вас.

Защитное стекло имеет хорошие светопроницаемые свойства и не искажает оригинальные цвета экрана смартфона.

В комплект входит: защитное стекло Mocolo, тюбик с жидким клеем, небольшая УФ-лампа (Type-C), спиртовая салфетка для очистки дисплея смартфона, ткань из микрофибры, стикеры для корректной установки защитного стекла."
2021-12-19 23:02:10.307399,https://www.olx.ua/d/obyavlenie/zaryadnoe-ustroystvo-novoe-IDj0y2E.html#d677f163fe,зарядное устройство новое,Телефоны и аксессуары » Аксессуары для телефонов,25,Херсон,2021-12-19 22:53:07.632450,False,False,апрель 2011 г.,762,Удовлетворительно,3,продам 2 зарядки новые в использовании не были по 25 грн
2021-12-19 23:02:12.830401,https://www.olx.ua/d/obyavlenie/samsung-j3-na-detal-abo-vdnovlennya-vse-roboche-IDMonek.html?sd=1#d677f163fe,Samsung J3 на деталі або відновлення все робоче,Телефоны и аксессуары » Мобильные телефоны / смартфоны,300,Луцк,2021-12-19 22:53:10.308007,True,False,январь 2018 г.,226,Удовлетворительно,3,"Samsung j3 
Все працює справно побитий екран!
При включені заходить в рекавері меню(зловив кирпич)
Хотів скинути налаштування скинув а коли включався то вже був кірпіч
Ну а так згідний на любі перевірки все робоче,батарея,сенсор дисплей кнопки все працює.
Підійде як на деталі так і на відновлення."
2021-12-19 23:02:18.049318,https://www.olx.ua/d/obyavlenie/ftnes-braslet-m6-black-green-red-pink-IDNoZF3.html?sd=1#d677f163fe;promoted,Фітнес-браслет M6 (black green red pink),Телефоны и аксессуары » Аксессуары для телефонов,230,Самбор,2021-12-19 22:53:12.830873,True,True,декабрь 2015 г.,109,Отлично,8,"Є в наявності в чорному,червоному,зеленому і рожевому кольорі.

Опис Фітнес-браслет Smart Band M6, green
Мультимовний інтерфейс (є російська мова)
- Час
- Шагомер для запису руху
- Розрахунок відстані
- Витрата калорій
- Моніторинг серцевого ритму в реальному часі;
- Режим Sport
- Моніторинг сну
- Сповіщення про дзвінки та смс
- Синхронізація з додатком погода
- Управління плеєром
- Управління камерою
- Пошук телефону
- Розміри 47*18*12 мм
Комплектація: фітнес-браслет, магнітна зарядка від USB, інструкція англійською
Додаток: FITPRO

Вимірювані дані призначені лише  для довідки, і не можуть бути використані для лікарської діагностики. Браслет не є медичним приладом!"
2021-12-19 23:02:22.986947,https://www.olx.ua/d/obyavlenie/kabel-statsionarnogo-provodnogo-telefona-s-vilkoy-IDNG12Z.html?sd=1#d677f163fe,Кабель стационарного (проводного) телефона с вилкой,Телефоны и аксессуары » Стационарные телефоны,50,Никополь,2021-12-19 22:52:18.050207,True,False,декабрь 2017 г.,16,Отлично,6,"Кабель с вилкой для стационарного телефона, новый. Упаковка разорвана, в применении кабель не был.
Перешлю по предоплате или ОЛХ-доставка."
2021-12-19 23:02:25.687451,https://www.olx.ua/d/obyavlenie/prodam-ili-obmenyayu-ayfon-5s-na-16gb-iphone-5s-na-16gb-IDNG12H.html?sd=1#d677f163fe,Продам или обменяю айфон 5s на 16гб iphone 5s на 16гб,Телефоны и аксессуары » Мобильные телефоны / смартфоны,1500,"Донецк, Будённовский",2021-12-19 22:52:22.987396,True,False,ноябрь 2021 г.,16,нет ни одного отзыва,8,Продам или обменяю айфон 5s на 16гб iPhone 5s на 16гб оригинал не реф с полным комплектом кроме наушников в идеальнейшем состоянии на экране стоит защитное стекло корпус ещё в родных плёнках не снимались ношу только в чехле iOS стоит 12.5.5 все игры и приложения идут отлично в рублях прошу за него 3800р торг или обмен на андроид только смотря что предложите номер для связи 0714041165
2021-12-19 23:02:28.485938,https://www.olx.ua/d/obyavlenie/iphone-6-space-gray-IDNG12x.html?sd=1#d677f163fe,iPhone 6 Space Gray,Телефоны и аксессуары » Мобильные телефоны / смартфоны,1750,"Киев, Дарницкий",2021-12-19 22:52:25.688249,True,False,декабрь 2008 г.,3,Хорошо,8,"Продам свой iPhone 6/16gb, цвет Space Gray
Полностью рабочий.
Наклеено защитное стекло.
Полностью проверен и готов к продаже.
Neverlock - работает с любым оператором в любой стране мира.
Айклауд аккаунт чистый.
В комплекте: коробка, скрепка, блок зарядного устройства, 2 чехла.
Состояние на твёрдую 4."
2021-12-19 23:02:31.651217,https://www.olx.ua/d/obyavlenie/prodam-iphone-xr-64gb-neverlock-ayfon-hr-64gb-neverlok-IDNG103.html?sd=1#d677f163fe,Продам Iphone XR 64gb Neverlock Айфон ХР 64гб неверлок,Телефоны и аксессуары » Мобильные телефоны / смартфоны,9200,"Харьков, Немышлянский",2021-12-19 22:52:28.486396,True,False,сентябрь 2020 г.,14,нет ни одного отзыва,6,"Продам свой Iphone XR 64 гб в White цвете 

Телефон в идеальном состоянии, работает абсолютно всё, внешнее состояние 
шикарное. На экране треснутая защитка, сам экран идеальный.

Аккамулятор 87%

Максимальная комплектация: Коробка, Шнур, блок, наушники, все документы, наклейки, и чек.

Телефонных перекупов просьба не беспокоить :) 
На сообщения не отвечаю, лучше звоните"
2021-12-19 23:02:34.611513,https://www.olx.ua/d/obyavlenie/xiaomi-redmi-note-10-belyy-4-64-IDNG0K6.html#d677f163fe,Xiaomi redmi note 10 Белый 4/64,Телефоны и аксессуары » Мобильные телефоны / смартфоны,Обмен,"Луганск, Каменнобродский",2021-12-19 22:52:31.651878,False,False,декабрь 2021 г.,3,нет ни одного отзыва,4,"ЧИТАЙТЕ ВНИМАТЕЛЬНО ПОЖАЛУЙСТА ЧТОБ НЕ БЫЛО ЛИШНИХ ОСКОРБЛЕНИЙ !!!
Обменяю на Xiaomi redmi note 9pro или на Redmi note 9 S
Бед доплат 
Продажа не интересно 
Читать внимательно . 
Комплект полный на экране нет стекла и пленки экспортировался так , но без сколов .
Смартфон Xiaomi Redmi Note 10 4/64 ГБ


ХАРАКТЕРИСТИКА 
Встроенная память :64 ГБ, 128 ГБ 
Оперативная память:4 ГБ 
экран: 6.43"" (2400x1080) 60 Гц 
встроенная память: 64 ГБ, 128 ГБ 
оперативная память: 4 ГБ 
4 камеры: 48 МП, 8 МП, 2 МП, 2 МП 
аккумулятор: 5000 мА·ч 
процессор: Qualcomm Snapdragon 678 
SIM-карты: 2 (nano SIM) 
операционная система: Android 11 
беспроводные интерфейсы: Bluetooth, инфракрасный порт (IRDA), Wi-Fi 
стандарт связи: 4G LTE, 3G, 2G 
степень защиты: защита от брызг, IP53 
вес: 179 г"
2021-12-19 23:02:37.301871,https://www.olx.ua/d/obyavlenie/fitnes-braslet-fitpro-smart-band-m6-smart-chasy-pulsoksimetr-puls-IDNG11S.html?sd=1#d677f163fe,Фитнес браслет FitPro Smart Band M6 смарт часы  пульсоксиметр  пульс,Телефоны и аксессуары » Аксессуары для телефонов,299,Полтава,2021-12-19 22:52:34.612101,True,False,октябрь 2021 г.,4,нет ни одного отзыва,6,"Фитнес-браслет нового поколения FitPro Smart Band M6, стал заметно улучшенной версией предшественника и получил ряд новых функций.
Smart Band M6 получил экран диагональю 0.96″, для которого доступно более сотни анимированных циферблатов с персонажами популярных мультфильмов и аниме.
Браслет мониторит сердечный ритм в течение всего дня, формируя суточный график и предупреждая об аномалиях ЧСС. Кроме того, Smart Band M6 может отслеживать уровень насыщения крови кислородом (SpO2), вести мониторинг качества и продолжительности сна.
Емкость аккумулятора составляет 80 мА*ч
Для полноценного использования браслета, необходимо скачать на ваш смартфон (Android / iOS) приложение FitPro. Ссылка на который доступна по QR коду из инструкции к браслету.
Помимо пульсометра, который измеряет ваш пульс 24/7, и мониторинга сердечного ритма, фитнес трекер Band M6 приобрел датчик измерения уровня кислорода в крови, который, по словам представителей, можно использовать так же и для отслеживания качества сна.
Умный фитнес-браслет 6-го поколения оборудован 3-осевым акселерометром + 3-осевым гироскопом, Bluetooth 4.0 и надежной влагозащитой от воздействия пресной воды.
Цвет: зеленый, синий, розовый, красный

Наложенный платеж, Доставка ОЛХ - Новой почтой, Justin, Meest Express, Укр почтой. Без самовывоза."
2021-12-19 23:02:40.293482,https://www.olx.ua/d/obyavlenie/bezramkoviy-motorola-edge-6-128gb-xt2063-4-magazin-oplata-chastinami-IDNxlY5.html?sd=1#d677f163fe,Безрамковий Motorola Edge 6/128Gb XT2063-4 | Магазин Оплата Частинами,Телефоны и аксессуары » Мобильные телефоны / смартфоны,8699,Ивано-Франковск,2021-12-19 22:52:37.302458,True,False,июнь 2016 г.,1808,Отлично,8,"Найбільш безрамковий смартфон  Motorola Edge 6/128Gb 

- В наявності також смартфони від Google™ | OnePlus | Samsung | LG  та інші флагманські пристрої

— —ЧОМУ КЛІЄНТИ ОБИРАЮТЬ САМЕ НАС— —

• Відправлення до 19:00 в день замовлення Без жодних передоплат
• Ви довіряєте нам, ми довіряємо Вам ;)
• Гарантія на товар від 14 днів  до 12 місяців 
• Безкоштовні аксесуари та бонуси (чит. розділ Комплектація )
• Програма лояльності для постійних покупців
• Оплата частинами від Monobank | Privatbank Online 
• Оформлення кредиту з  Ідея Банк, Альфа Банк, Укрсіббанк
• Власний Сервісний Центр
• Trade in 

— — —ПРО СМАРТФОН— — —

- Стан Нового
- Без жодних вигорань, та нюансів
- Версія для ринку США
- Підтримка 1 сім картки
- Потужна батарея 4500 маГ
- Красива підсвітка країв екрану

— — — КОМПЛЕКТАЦІЯ — — —

- Смартфон
- Чохол
- Кабель
- Гарантійний талон
- Чек про покупку
- Міні-серветки Wet + Dry

- На кожен смартфон можемо поклеїти гідрогелеву плівку за 120 грн

√  Ціна товару  - 8 699 грн

Короткі характеристики:

6.7""/  2340x1080/  OLED/  6 Gb/  128 GB/  64+16+8 Mpx/  25 Mpx/ 5G NFC /4500/  Qualcomm Snapdragon 765/

√ Замовити в 1click в нашому Telegram каналі та за номером у Viber

t.me/pixophone
t.me/pixophone
t.me/pixophone


• Наш Магазин -  Івано-Франківськ, вул Січових Стрільців 3
 пн-пт 10:00-20:00
 сб-нд 11:00 - 17:00

√ Хочете замовити сьогодні та отримати завтра?

Наші менедежери залюбки нададуть Вам додаткові фото протягом 5 хв"
2021-12-19 23:02:44.833663,https://www.olx.ua/d/obyavlenie/mobilnyy-telefon-vertu-signature-s-design-gold-IDDAZmv.html?sd=1#d677f163fe;promoted,Мобильный телефон Vertu Signature S Design Gold,Телефоны и аксессуары » Мобильные телефоны / смартфоны,8999,"Киев, Дарницкий",2021-12-19 22:52:40.294041,True,True,июль 2013 г.,19,нет ни одного отзыва,5,"Vertu Signature S Design Gold  легендарный телефон. Что такое телефон Vertu?
Телефон Vetru – это совершенные технологии, воплощенные в лучших традициях богатства и роскоши. Владение телефоном Верту – признак личного успеха и принадлежности к особому кругу. Vertu – это аксессуар, необходимый модным и успешным людям, предпринимателям и бизнесменам. Людям, cтремящимся к успеху и желающим получать от жизни только лучшее. Что в итоге вы получите на почте после заказа. Вы получите оригинальный очень внешне красивый и полностью функциональный телефонный аппарат. Первое и основное все же требование к телефону это держать сеть, принимать звонки и сообщения и не разряжаться в самый неподходящий момент. Вот с этим у всех наших Vertu полнейший порядок. Батарея держит просто отлично, самый энергопотребляемый узел в телефоне это дисплей конечно, в Верту дисплей небольших размеров, поэтому потребление очень умеренное, а также в комплекте вы получите запасную батарею, для вашей автономности в любых условиях. Великолепные динамики SONY обеспечивают громкость и мелодичность того самого фирменного звонка Верту. Он узнаваем всегда и везде. И если вокруг никто и не знает что это за телефон звонит, каждый слышал эту мелодию в фильме например, и этот звук подсознательно связывается с роскошью и эксклюзивом.  Материалы для изготовления корпуса применяются практичные и качественные, не затираются, телефон удобен и долговечен в использовании. Экран четкий и яркий, полностью и корректно русифицирован, меню понятное и удобное. Эргономика самая удачная, телефон берется в руки и вы попадаете в его плен,он становиться продолжением вас и вашей личности продолжением вашей руки. А еще телефон красивый. Очень красивый!  Если вы покупаете на подарок, мы можем выслать телефон в подарочном большом боксе, вы несомненно произведете впечатление! Выбирайте модели которые соответствуют именно вашим предпочтениям, классическую в серебре или в золоте, эпатажную с крокодиловой кожей на задней крышке, с премиум линейки Бентли или керамику, с миксом металлов яркую Скарлет или шоколадный цвет, все они великолепны! Тут совет просто невозможен, все зависит от ваших предпочтений. А мы со своей стороны гарантируем быструю отправку и качественный телефон для вас.
Во всех абсолютно обьявлениях представлены наши телефоны, вы можете быть абсолютно уверены что получите именно то что заказывали. Если вам нужны дополнительные фото или фото нескольких моделей рядом для облегчения выбора, пишите, все с радостью предоставим.
Приятного выбора!

ТЕХНИЧЕСКИЕ ХАРАКТЕРИСТИКИ:
 OLED 
- 16 млн. цветов 
- 240x320 пикселей 
- QVGA 
Сигналы вызова 
- вибровызов 
- полифония 
- MP3 на звонок 
- рингтоны от Dario Marianelli 
Органайзер 
- Часы 
- Будильник 
- Календарь 
- Список задач 
Память 
- 4Гб встроенной памяти ( 3,6 Гб. из них доступно пользователю для приложений)
Телефонная книга 
- 1000 контактов 
Сообщения 
- SMS 
- MMS 
- E-mail 
Коммуникационные возможности 
- GSM 900/1800/1900/850 
- UMTS 2100/850 
- EDGE Class 10 
- USB 2.0 
- Bluetooth 2.0
Гаритные размеры:
Длина: 130 мм.
Высота: 13 мм.
Ширина: 42 мм.
Вес: 166 г.
Особенности конструкции
Верхний слот загрузки SIM карты.
Связь
До 6 часов в режиме разговора в системе GSM 
До 250 часов в режиме ожидания.
Интернет: WAP 2.0, GPRS, POP/SMTP-клиент, Web browser.
Возможность синхронизации с компьютером.
Антенна
Встроенная. 
Звонки
Язык
100% русификация.
Поддержка языков: Английский, французский, немецкий, испанский, итальянский, арабский, индонезийский, китайский, португальский, турецкий, финский, шведский, норвежский, датский.
Корпус
Тип: классический
Звук
Динамик Goodmans Axiom повышенной громкости (до 79 дБ)
 Обратите внимание на фото представлены два вида телефонов в розовом золоте и в лимонном золоте. Они обе смотрятся дорого и изысканно и выбор зависит лишь от вашего личного предпочтения. И именно ""золотая"" модель самая узнаваемая и эпатажная, самая яркая и являющаяся уже много лет безусловным лидером продаж. Вы будете  довольны покупкой."
2021-12-19 23:02:48.925327,https://www.olx.ua/d/obyavlenie/poco-m3-4-64gb-13400r-poco-m3-4-128gb-14300r-IDKrtjD.html?sd=1#d677f163fe,Poco M3 4.64GB-13400р/Poco M3 4.128GB-14300р,Телефоны и аксессуары » Мобильные телефоны / смартфоны,4840,"Донецк, Калининский",2021-12-19 22:51:44.834240,True,False,май 2014 г.,11159,нет ни одного отзыва,1,"Poco M3 4.64GB-13400р
Poco M3 4.128GB-14300р

Наш сайт: electronicsinchina.ru
Наша странница в VK: vk.com/electronicsinchina

Все актуальные цены, цвета, наличие товара Вы можете посмотреть на сайте. У нас большой выбор смартфонов и лояльные цены.

Время работы магазина:
пн-вс: 09.00 – 18.00
Самовывоз: Автостанция Гвардейская г. Макеевка (ТЦ ""Гвардейский"")

Операционная система: Android 10.0 (Q)
Производитель: Xiaomi
Модель: Poco M3
Разрешение: 2340x1080
Тип: OGS
Размер экрана (диагональ): 6.53 ""
Процессор: Qualcomm Snapdragon 662
Количество ядер: 8
Частота: 2 Ггц
Графический процессор (видеочип / GPU): Adreno 610
Оперативная память (RAM): 4 Гб
Внутренняя память (ROM): 64 Гб
Поддержка карт памяти MicroSD: MicroSD, поддержка карт до 2Тб
Камера основная: 48 Мп
Камера фронтальная: 8 Мп
Тип сети: 4G
Количество СИМ карт: 1 слот: nanoSIM, 2 слот: nanoSIM
NFC: Нет
Батарея: 6000 мАч
Габариты (размер): 162,3 x 77,3 x 9,6 мм
Вес: 198 гр"
2021-12-19 23:02:51.714939,https://www.olx.ua/d/obyavlenie/telefon-siemens-gigaset-3015-classic-dozvoleniy-v-ukr-dapazonah-IDL5DCn.html?sd=1#d677f163fe,Телефон Siemens Gigaset 3015 Classic дозволений в укр діапазонах,Телефоны и аксессуары » Стационарные телефоны,100,"Львов, Галицкий",2021-12-19 22:51:48.925828,True,False,февраль 2019 г.,62,Отлично,4,"Телефон Siemens Gigaset 3015 Classic з безпровідною трубкою. Дуже зручно, що трубка заряджається від бази, яка вмикається в розетку, тому Вам роками не потрібно буде турбуватись про заміну акумуляторної батареї. Радіус дії телефону в приміщенні - 50 метрів, надворі 300 м.

Виробництво Німеччина. Має гучний зв'язок (спікерфон), а також цифровий автовідповідач на 15 хв.
У відмінному стані.

Важливо - застосування даної моделі телефону дозволене в Україні. На відміну від американських радіотелефонів стандарту DECT 6.0 - цей телефон Siemens не створює жодних радіозавад. Ви можете це легко перевірити на веб-сайті НКРЗІ у Реєстрі РЕЗ та ВП, що можуть застосовуватися на території України. На фото - скріншот із Реєстру."
2021-12-19 23:02:54.848313,https://www.olx.ua/d/obyavlenie/prodam-xiaomi-redmi-note-9s-6-128-aurora-blue-global-IDNG10v.html?sd=1#d677f163fe,Продам Xiaomi Redmi Note 9S 6/128 Aurora Blue Global,Телефоны и аксессуары » Мобильные телефоны / смартфоны,3180,"Одесса, Малиновский",2021-12-19 22:51:51.715408,True,False,сентябрь 2020 г.,5,нет ни одного отзыва,3,"Продам, Xiaomi Redmi Note 9S 6/128 Aurora Blue Global новый запечатаный, полная комплектация причина продажи покупка, другой модели. К Новому Году самый замечательный подарок для себя жене или детишкам по всем вопросам писать в лс"
